trading_date,sector,sentiment_lagged
2021-05-18,Comm,0.00817589743589744
2021-05-19,Comm,0.0013776666666666631
2021-05-20,Comm,0.05494333333333334
2021-05-21,Comm,0.109577
2021-05-24,Comm,0.21222285714285713
2021-05-25,Comm,-0.015649999999999997
2021-05-26,Comm,0.2026875
2021-05-27,Comm,0.07438095238095238
2021-05-28,Comm,0.118326
2021-06-01,Comm,0.4019236666666666
2021-06-02,Comm,0.38727
2021-06-03,Comm,0.12601
2021-06-04,Comm,0.006783333333333326
2021-06-07,Comm,0.295435
2021-06-08,Comm,0.1335111111111111
2021-06-09,Comm,0.3534083333333333
2021-06-10,Comm,0.0
2021-06-11,Comm,0.0641537142857143
2021-06-14,Comm,0.2947416666666667
2021-06-15,Comm,0.12615833333333332
2021-06-16,Comm,0.09738
2021-06-17,Comm,0.280775
2021-06-18,Comm,0.39725000000000005
2021-06-21,Comm,0.0
2021-06-22,Comm,0.2879
2021-06-23,Comm,-0.26925
2021-06-24,Comm,-0.004465833333333332
2021-06-25,Comm,-0.13738333333333336
2021-06-28,Comm,0.05488333333333334
2021-06-29,Comm,0.241345
2021-06-30,Comm,0.2202
2021-07-01,Comm,0.27759848484848487
2021-07-02,Comm,0.1842375
2021-07-06,Comm,0.0216
2021-07-07,Comm,0.056125
2021-07-08,Comm,0.07976000000000001
2021-07-09,Comm,0.205775
2021-07-12,Comm,0.3075888888888889
2021-07-13,Comm,0.09792500000000001
2021-07-14,Comm,0.11024
2021-07-15,Comm,0.028333333333333335
2021-07-16,Comm,0.08392222222222223
2021-07-19,Comm,0.02132
2021-07-20,Comm,0.27175666666666665
2021-07-21,Comm,0.40086
2021-07-22,Comm,-0.027524999999999994
2021-07-23,Comm,0.180665625
2021-07-26,Comm,0.06952083333333332
2021-07-27,Comm,0.023929999999999996
2021-07-28,Comm,0.10033333333333334
2021-07-29,Comm,0.06511666666666667
2021-07-30,Comm,0.14958849206349206
2021-08-02,Comm,0.03771666666666667
2021-08-03,Comm,0.04980416666666666
2021-08-04,Comm,0.13462916666666666
2021-08-05,Comm,0.1047625
2021-08-06,Comm,0.07277916666666667
2021-08-09,Comm,0.13043749999999998
2021-08-10,Comm,0.14785666666666666
2021-08-11,Comm,0.06527916666666667
2021-08-12,Comm,-0.059833333333333315
2021-08-13,Comm,0.2661266666666667
2021-08-16,Comm,0.23151666666666668
2021-08-17,Comm,0.042361607142857145
2021-08-18,Comm,0.159375
2021-08-19,Comm,-0.07764553571428572
2021-08-20,Comm,0.082035
2021-08-23,Comm,0.04287222222222223
2021-08-24,Comm,0.21510166666666666
2021-08-25,Comm,0.29965555555555556
2021-08-26,Comm,0.2202
2021-08-27,Comm,0.23911666666666664
2021-08-30,Comm,0.4492125
2021-08-31,Comm,0.1262525
2021-09-01,Comm,0.08131666666666666
2021-09-02,Comm,0.0
2021-09-03,Comm,0.05425
2021-09-07,Comm,0.31587777777777776
2021-09-08,Comm,0.23976666666666668
2021-09-09,Comm,0.16150208333333332
2021-09-10,Comm,-0.07891285714285715
2021-09-13,Comm,0.09053749999999999
2021-09-14,Comm,0.24411571428571427
2021-09-15,Comm,0.16030416666666666
2021-09-16,Comm,0.007855000000000001
2021-09-17,Comm,0.007449999999999991
2021-09-20,Comm,0.06530428571428572
2021-09-21,Comm,0.3034075757575757
2021-09-22,Comm,0.10283333333333333
2021-09-23,Comm,0.15978399999999998
2021-09-24,Comm,0.04259
2021-09-27,Comm,0.08656666666666667
2021-09-28,Comm,0.19433750000000002
2021-09-29,Comm,0.140023
2021-09-30,Comm,-0.06775
2021-10-01,Comm,0.10342666666666667
2021-10-04,Comm,0.20576250000000001
2021-10-05,Comm,0.018139999999999996
2021-10-06,Comm,-0.005649999999999999
2021-10-07,Comm,0.026670833333333335
2021-10-08,Comm,0.23674166666666668
2021-10-11,Comm,0.047975000000000004
2021-10-12,Comm,0.18658333333333332
2021-10-13,Comm,0.3031833333333333
2021-10-14,Comm,-0.1746777777777778
2021-10-15,Comm,-0.0017416666666666622
2021-10-18,Comm,0.40364999999999995
2021-10-19,Comm,0.28504999999999997
2021-10-20,Comm,0.08238333333333334
2021-10-21,Comm,0.10126666666666667
2021-10-22,Comm,-0.01299357142857142
2021-10-25,Comm,0.24459166666666668
2021-10-26,Comm,0.46004500000000004
2021-10-27,Comm,0.2707571428571428
2021-10-28,Comm,0.28475
2021-10-29,Comm,0.0930125
2021-11-01,Comm,0.230325
2021-11-02,Comm,0.12747500000000003
2021-11-03,Comm,0.23997000000000002
2021-11-04,Comm,0.1210305
2021-11-05,Comm,0.13950533333333334
2021-11-08,Comm,0.201925
2021-11-09,Comm,-0.15794666666666668
2021-11-10,Comm,0.131675
2021-11-11,Comm,-0.10265555555555557
2021-11-12,Comm,0.13193333333333335
2021-11-15,Comm,0.041150000000000006
2021-11-16,Comm,0.129412
2021-11-17,Comm,0.025375000000000005
2021-11-18,Comm,-0.003999999999999999
2021-11-19,Comm,0.09115
2021-11-22,Comm,0.0540625
2021-11-23,Comm,0.16104583333333333
2021-11-24,Comm,0.13581400000000002
2021-11-26,Comm,0.16170625
2021-11-29,Comm,0.08984666666666666
2021-11-30,Comm,-0.22576666666666667
2021-12-01,Comm,0.10051666666666666
2021-12-02,Comm,0.24037916666666667
2021-12-03,Comm,-0.064
2021-12-06,Comm,-0.022783333333333336
2021-12-07,Comm,0.06302777777777778
2021-12-08,Comm,0.19829166666666667
2021-12-09,Comm,0.2553625
2021-12-10,Comm,0.020958333333333332
2021-12-13,Comm,0.15510666666666667
2021-12-14,Comm,0.040465
2021-12-15,Comm,0.07332222222222222
2021-12-16,Comm,0.12249
2021-12-17,Comm,0.19804
2021-12-20,Comm,-0.08777499999999999
2021-12-21,Comm,0.19402
2021-12-22,Comm,0.074
2021-12-23,Comm,0.3649
2021-12-27,Comm,0.12422222222222222
2021-12-28,Comm,0.2967625
2021-12-29,Comm,0.07275
2021-12-30,Comm,0.033716666666666666
2021-12-31,Comm,0.1517133333333333
2022-01-03,Comm,0.02198888888888889
2022-01-04,Comm,0.20378846153846153
2022-01-05,Comm,0.26890000000000003
2022-01-06,Comm,0.22081666666666666
2022-01-07,Comm,0.259594
2022-01-10,Comm,0.133331
2022-01-11,Comm,0.11034857142857142
2022-01-12,Comm,0.080425
2022-01-13,Comm,0.15800533333333333
2022-01-14,Comm,0.17099999999999999
2022-01-18,Comm,0.0408
2022-01-19,Comm,-0.048118081232493
2022-01-20,Comm,0.06328333333333333
2022-01-21,Comm,0.42268585858585855
2022-01-24,Comm,0.24227500000000002
2022-01-25,Comm,0.13162333333333334
2022-01-26,Comm,-0.0034541666666666644
2022-01-27,Comm,0.28685617647058825
2022-01-28,Comm,0.11984389880952381
2022-01-31,Comm,-0.142852
2022-02-01,Comm,0.093698
2022-02-02,Comm,0.03691142857142857
2022-02-03,Comm,0.13944238095238096
2022-02-04,Comm,0.20904238095238098
2022-02-07,Comm,0.037856
2022-02-08,Comm,0.18579466666666666
2022-02-09,Comm,0.084515
2022-02-10,Comm,0.256076
2022-02-11,Comm,0.44101666666666667
2022-02-14,Comm,0.014603333333333334
2022-02-15,Comm,0.18856933333333334
2022-02-16,Comm,0.22755000000000003
2022-02-17,Comm,0.10115
2022-02-18,Comm,0.17063285714285711
2022-02-22,Comm,0.0
2022-02-23,Comm,-0.10366428571428571
2022-02-24,Comm,-0.164925
2022-02-25,Comm,0.04001666666666668
2022-02-28,Comm,0.100475
2022-03-01,Comm,0.24214861111111113
2022-03-02,Comm,0.05462499999999999
2022-03-03,Comm,0.21821
2022-03-04,Comm,-0.039318
2022-03-07,Comm,0.0348375
2022-03-08,Comm,0.06970416666666666
2022-03-09,Comm,0.07745555555555554
2022-03-10,Comm,0.10213000000000001
2022-03-11,Comm,0.09800833333333334
2022-03-14,Comm,0.06465833333333333
2022-03-15,Comm,0.1797654761904762
2022-03-16,Comm,0.1897825
2022-03-17,Comm,0.0683
2022-03-18,Comm,-0.11934166666666665
2022-03-21,Comm,0.28582
2022-03-22,Comm,0.11884750000000001
2022-03-23,Comm,-0.19626666666666667
2022-03-24,Comm,0.11251875
2022-03-25,Comm,0.13151875
2022-03-28,Comm,-0.4215
2022-03-29,Comm,0.12987666666666667
2022-03-30,Comm,0.06619166666666668
2022-03-31,Comm,0.10206666666666668
2022-04-01,Comm,0.181775
2022-04-04,Comm,0.05093333333333334
2022-04-05,Comm,0.18476875
2022-04-06,Comm,-0.069578
2022-04-07,Comm,0.021333333333333333
2022-04-08,Comm,0.002922916666666664
2022-04-11,Comm,0.0839
2022-04-12,Comm,0.08110294117647059
2022-04-13,Comm,0.3481
2022-04-14,Comm,0.23527708333333336
2022-04-18,Comm,-0.07343
2022-04-19,Comm,0.035902857142857146
2022-04-20,Comm,-0.03867466666666666
2022-04-21,Comm,0.12171388888888889
2022-04-22,Comm,0.19545618421052632
2022-04-25,Comm,0.05221071428571429
2022-04-26,Comm,0.11344333333333334
2022-04-27,Comm,0.35237583333333333
2022-04-28,Comm,0.09126339285714286
2022-04-29,Comm,0.02522
2022-05-02,Comm,0.09257625
2022-05-03,Comm,0.121806
2022-05-04,Comm,-0.02558333333333333
2022-05-05,Comm,-0.013600000000000001
2022-05-06,Comm,-0.03416666666666666
2022-05-09,Comm,0.2111406666666667
2022-05-10,Comm,-0.024980000000000002
2022-05-11,Comm,0.05671607142857142
2022-05-12,Comm,0.07184333333333334
2022-05-13,Comm,0.015794999999999997
2022-05-16,Comm,0.12901666666666667
2022-05-17,Comm,0.07973333333333334
2022-05-18,Comm,0.009181333333333333
2022-05-19,Comm,-0.021075
2022-05-20,Comm,0.07331666666666668
2022-05-23,Comm,0.16309
2022-05-24,Comm,-0.007769999999999999
2022-05-25,Comm,0.09552799999999999
2022-05-26,Comm,0.20104285714285713
2022-05-27,Comm,0.21776
2022-05-31,Comm,0.09177916666666666
2022-06-01,Comm,0.1927488888888889
2022-06-02,Comm,0.2012
2022-06-03,Comm,-0.07633000000000001
2022-06-06,Comm,0.05561083333333334
2022-06-07,Comm,-0.012226666666666669
2022-06-08,Comm,0.08148749999999999
2022-06-09,Comm,0.31982
2022-06-10,Comm,0.08032133333333333
2022-06-13,Comm,-0.031369999999999995
2022-06-14,Comm,0.09076999999999999
2022-06-15,Comm,0.269084375
2022-06-16,Comm,0.040440000000000004
2022-06-17,Comm,0.022036666666666666
2022-06-21,Comm,0.1711825
2022-06-22,Comm,0.11949285714285714
2022-06-23,Comm,0.137575
2022-06-24,Comm,0.013355555555555553
2022-06-27,Comm,-0.03716
2022-06-28,Comm,0.12203750000000001
2022-06-29,Comm,0.1445875
2022-06-30,Comm,0.0131125
2022-07-01,Comm,0.1959216666666667
2022-07-05,Comm,0.39085000000000003
2022-07-06,Comm,0.14965416666666667
2022-07-07,Comm,-0.18056388888888888
2022-07-08,Comm,0.0
2022-07-11,Comm,0.07390833333333334
2022-07-12,Comm,0.18240933333333334
2022-07-13,Comm,0.16039333333333333
2022-07-14,Comm,-0.07145000000000001
2022-07-15,Comm,0.06961666666666667
2022-07-18,Comm,-0.12386666666666667
2022-07-19,Comm,0.04868883928571428
2022-07-20,Comm,0.2507375
2022-07-21,Comm,-0.022791666666666665
2022-07-22,Comm,0.09383133333333334
2022-07-25,Comm,0.10535333333333334
2022-07-26,Comm,-0.022425
2022-07-27,Comm,0.0
2022-07-28,Comm,0.06653666666666666
2022-07-29,Comm,0.05283888888888889
2022-08-01,Comm,0.0572
2022-08-02,Comm,0.05613541666666667
2022-08-03,Comm,0.059490625000000005
2022-08-04,Comm,0.015399999999999987
2022-08-05,Comm,0.06394166666666665
2022-08-08,Comm,0.20050416666666665
2022-08-09,Comm,-0.1625
2022-08-10,Comm,0.025187500000000015
2022-08-11,Comm,0.170978
2022-08-12,Comm,0.03246166666666667
2022-08-15,Comm,0.11583333333333334
2022-08-16,Comm,0.08424833333333334
2022-08-17,Comm,0.12108055555555557
2022-08-18,Comm,-0.061241666666666666
2022-08-19,Comm,0.005662499999999999
2022-08-22,Comm,-0.23604375
2022-08-23,Comm,0.21372
2022-08-24,Comm,0.15714166666666668
2022-08-25,Comm,0.13018666666666664
2022-08-26,Comm,0.04749722222222222
2022-08-29,Comm,-0.10375083333333335
2022-08-30,Comm,0.157895
2022-08-31,Comm,-0.26335
2022-09-01,Comm,0.15776333333333334
2022-09-02,Comm,0.04765833333333333
2022-09-06,Comm,0.159225
2022-09-07,Comm,0.1666125
2022-09-08,Comm,0.08758690476190478
2022-09-09,Comm,0.22610076190476192
2022-09-12,Comm,-0.028329999999999987
2022-09-13,Comm,0.058977380952380955
2022-09-14,Comm,-0.003238333333333329
2022-09-15,Comm,0.09342500000000001
2022-09-16,Comm,0.1273216666666667
2022-09-19,Comm,0.17531944444444444
2022-09-20,Comm,0.04623704545454546
2022-09-21,Comm,0.09224375000000001
2022-09-22,Comm,0.14043199999999997
2022-09-23,Comm,0.05356000000000001
2022-09-26,Comm,0.16743999999999998
2022-09-27,Comm,0.10272333333333335
2022-09-28,Comm,0.20731875
2022-09-29,Comm,0.126195
2022-09-30,Comm,0.06645416666666668
2022-10-03,Comm,0.025491666666666666
2022-10-04,Comm,0.24489099999999997
2022-10-05,Comm,0.11383999999999998
2022-10-06,Comm,0.313
2022-10-07,Comm,0.09976875
2022-10-10,Comm,0.15904444444444446
2022-10-11,Comm,0.0
2022-10-12,Comm,0.07178444444444444
2022-10-13,Comm,0.13851
2022-10-14,Comm,-0.14465625
2022-10-17,Comm,0.0
2022-10-18,Comm,0.25137
2022-10-19,Comm,0.1565
2022-10-20,Comm,-0.07231666666666665
2022-10-21,Comm,-0.004422222222222226
2022-10-24,Comm,0.14178055555555558
2022-10-25,Comm,0.17010625
2022-10-26,Comm,0.07677111111111111
2022-10-27,Comm,0.02545
2022-10-28,Comm,0.26376166666666667
2022-10-31,Comm,0.1270464285714286
2022-11-01,Comm,0.271605
2022-11-02,Comm,0.14109687499999998
2022-11-03,Comm,0.027137500000000005
2022-11-04,Comm,0.07632000000000001
2022-11-07,Comm,0.017556249999999995
2022-11-08,Comm,-0.11038666666666666
2022-11-09,Comm,0.083775
2022-11-10,Comm,0.02073333333333333
2022-11-11,Comm,0.04046
2022-11-14,Comm,0.0
2022-11-15,Comm,0.352572619047619
2022-11-16,Comm,-0.077225
2022-11-17,Comm,0.2467555555555556
2022-11-18,Comm,-0.012758333333333335
2022-11-21,Comm,0.0
2022-11-22,Comm,0.2596625
2022-11-23,Comm,0.3859666666666666
2022-11-25,Comm,0.00645
2022-11-28,Comm,0.44874166666666665
2022-11-29,Comm,0.3620833333333333
2022-11-30,Comm,0.27205555555555555
2022-12-01,Comm,0.07626666666666666
